"Gene.stable.ID","HGNC.symbol","Gene.stable.ID.1"
"ENSNFUG00015022581","PLSCR4","ENSG00000114698"
"ENSNFUG00015022581","PLSCR2","ENSG00000163746"
"ENSNFUG00015023643","RCOR3","ENSG00000117625"
"ENSNFUG00015014483","C1orf74","ENSG00000162757"
"ENSNFUG00015000941","CCKAR","ENSG00000163394"
"ENSNFUG00015018209","MST1","ENSG00000173531"
"ENSNFUG00015013271","VENTX","ENSG00000151650"
"ENSNFUG00015013271","DLX4","ENSG00000108813"
"ENSNFUG00015022595","CAPN10","ENSG00000142330"
"ENSNFUG00015000829","DCAF7","ENSG00000136485"
"ENSNFUG00015000842","FES","ENSG00000182511"
"ENSNFUG00015022689","LAMTOR5","ENSG00000134248"
"ENSNFUG00015002724","CIC","ENSG00000079432"
"ENSNFUG00015019308","MEF2D","ENSG00000116604"
"ENSNFUG00015006260","PGAM5","ENSG00000247077"
"ENSNFUG00015007762","FBXL19","ENSG00000099364"
"ENSNFUG00015011389","CD9","ENSG00000010278"
"ENSNFUG00015021289","PTPRD","ENSG00000153707"
"ENSNFUG00015025460","COPE","ENSG00000105669"
"ENSNFUG00015013931","AZIN1","ENSG00000155096"
"ENSNFUG00015015067","DCSTAMP","ENSG00000164935"
"ENSNFUG00015005615","PGAP6","ENSG00000129925"
"ENSNFUG00015005162","ARL8A","ENSG00000143862"
"ENSNFUG00015023069","RIPK1","ENSG00000137275"
"ENSNFUG00015013554","CYB5D1","ENSG00000182224"
"ENSNFUG00015006736","TPSG1","ENSG00000116176"
"ENSNFUG00015006736","TPSB2","ENSG00000197253"
"ENSNFUG00015006736","TPSAB1","ENSG00000172236"
"ENSNFUG00015006736","TPSD1","ENSG00000095917"
"ENSNFUG00015014971","XCR1","ENSG00000173578"
"ENSNFUG00015025088","TOR1AIP2","ENSG00000169905"
"ENSNFUG00015025088","TOR1AIP1","ENSG00000143337"
"ENSNFUG00015014872","","ENSG00000264187"
"ENSNFUG00015014872","FLCN","ENSG00000154803"
"ENSNFUG00015019516","UFL1","ENSG00000014123"
"ENSNFUG00015006688","ADORA2B","ENSG00000170425"
"ENSNFUG00015016879","GPC1","ENSG00000063660"
"ENSNFUG00015002054","EXO1","ENSG00000174371"
"ENSNFUG00015003704","CAMK2G","ENSG00000148660"
"ENSNFUG00015007625","RASGRF1","ENSG00000058335"
"ENSNFUG00015008760","ZNF670-ZNF695","ENSG00000135747"
"ENSNFUG00015003829","MED9","ENSG00000141026"
"ENSNFUG00015017967","FGF5","ENSG00000138675"
"ENSNFUG00015002199","DPF3","ENSG00000205683"
"ENSNFUG00015005213","IGSF22","ENSG00000179057"
"ENSNFUG00015008421","UGT2A2","ENSG00000271271"
"ENSNFUG00015008421","UGT1A10","ENSG00000242515"
"ENSNFUG00015008421","UGT1A9","ENSG00000241119"
"ENSNFUG00015008421","UGT1A6","ENSG00000167165"
"ENSNFUG00015008421","UGT1A4","ENSG00000244474"
"ENSNFUG00015008421","UGT2B17","ENSG00000197888"
"ENSNFUG00015008421","UGT2B15","ENSG00000196620"
"ENSNFUG00015008421","UGT1A3","ENSG00000288702"
"ENSNFUG00015008421","UGT1A8","ENSG00000242366"
"ENSNFUG00015008421","UGT1A5","ENSG00000288705"
"ENSNFUG00015008421","UGT1A7","ENSG00000244122"
"ENSNFUG00015025051","XIRP2","ENSG00000163092"
"ENSNFUG00015022523","IDI2","ENSG00000148377"
"ENSNFUG00015022523","IDI1","ENSG00000067064"
"ENSNFUG00015012747","VPS72","ENSG00000163159"
"ENSNFUG00015020530","SMARCA4","ENSG00000127616"
"ENSNFUG00015010348","HSD17B7","ENSG00000132196"
"ENSNFUG00015006283","GRK4","ENSG00000125388"
"ENSNFUG00015005341","CEP350","ENSG00000135837"
"ENSNFUG00015011968","KMT2C","ENSG00000055609"
"ENSNFUG00015001366","EXTL3","ENSG00000012232"
"ENSNFUG00015008056","PIK3C2B","ENSG00000133056"
"ENSNFUG00015011644","CYP8B1","ENSG00000180432"
"ENSNFUG00015006226","CAVIN2","ENSG00000168497"
"ENSNFUG00015004246","SS18L2","ENSG00000008324"
"ENSNFUG00015005275","SYT2","ENSG00000143858"
"ENSNFUG00015002737","EZH1","ENSG00000108799"
"ENSNFUG00015006685","SLC17A2","ENSG00000112337"
"ENSNFUG00015021525","LYPLA2","ENSG00000011009"
"ENSNFUG00015013594","CCSAP","ENSG00000154429"
"ENSNFUG00015019977","PDCD10","ENSG00000114209"
"ENSNFUG00015010936","CLDN4","ENSG00000189143"
"ENSNFUG00015025085","KCNIP1","ENSG00000182132"
"ENSNFUG00015009883","DIRAS1","ENSG00000176490"
"ENSNFUG00015006691","SPECC1","ENSG00000128487"
"ENSNFUG00015008783","C11orf54","ENSG00000182919"
"ENSNFUG00015005133","ABCA5","ENSG00000154265"
"ENSNFUG00015025091","XCR1","ENSG00000173578"
"ENSNFUG00015002841","EPOR","ENSG00000187266"
"ENSNFUG00015007870","EPHX4","ENSG00000172031"
"ENSNFUG00015009826","CLPTM1","ENSG00000104853"
"ENSNFUG00015006431","MAFA","ENSG00000182759"
"ENSNFUG00015021807","TKT","ENSG00000163931"
"ENSNFUG00015020501","NDUFB9","ENSG00000147684"
"ENSNFUG00015008175","DIPK1A","ENSG00000154511"
"ENSNFUG00015021477","DAB1","ENSG00000173406"
"ENSNFUG00015010962","TBC1D2B","ENSG00000167202"
"ENSNFUG00015012800","AATK","ENSG00000181409"
"ENSNFUG00015021242","VSIR","ENSG00000107738"
"ENSNFUG00015008233","SLC1A7","ENSG00000162383"
"ENSNFUG00015005579","DMTN","ENSG00000158856"
"ENSNFUG00015011070","NR1I3","ENSG00000143257"
"ENSNFUG00015008093","SDF4","ENSG00000078808"
"ENSNFUG00015018645","FN3KRP","ENSG00000141560"
"ENSNFUG00015018645","FN3K","ENSG00000167363"
"ENSNFUG00015023315","HOXD12","ENSG00000170178"
"ENSNFUG00015018769","GRM5","ENSG00000168959"
"ENSNFUG00015019392","DUSP8","ENSG00000184545"
"ENSNFUG00015021197","TENT2","ENSG00000164329"
"ENSNFUG00015006628","PTPRD","ENSG00000153707"
"ENSNFUG00015015300","HTR3A","ENSG00000166736"
"ENSNFUG00015008458","OMP","ENSG00000254550"
"ENSNFUG00015025028","NPPC","ENSG00000163273"
"ENSNFUG00015014495","CBFB","ENSG00000067955"
"ENSNFUG00015018964","TAPBP","ENSG00000231925"
"ENSNFUG00015004243","MAP1LC3C","ENSG00000197769"
"ENSNFUG00015022583","AP1M2","ENSG00000129354"
"ENSNFUG00015008113","WNK1","ENSG00000060237"
"ENSNFUG00015025423","CCDC181","ENSG00000117477"
"ENSNFUG00015014635","C1QL2","ENSG00000144119"
"ENSNFUG00015009886","WDSUB1","ENSG00000196151"
"ENSNFUG00015017409","UGT2A2","ENSG00000271271"
"ENSNFUG00015017409","UGT1A10","ENSG00000242515"
"ENSNFUG00015017409","UGT1A9","ENSG00000241119"
"ENSNFUG00015017409","UGT1A6","ENSG00000167165"
"ENSNFUG00015017409","UGT1A4","ENSG00000244474"
"ENSNFUG00015017409","UGT2B17","ENSG00000197888"
"ENSNFUG00015017409","UGT2B15","ENSG00000196620"
"ENSNFUG00015017409","UGT1A3","ENSG00000288702"
"ENSNFUG00015017409","UGT1A8","ENSG00000242366"
"ENSNFUG00015017409","UGT1A5","ENSG00000288705"
"ENSNFUG00015017409","UGT1A7","ENSG00000244122"
"ENSNFUG00015008723","AKIRIN2","ENSG00000135334"
"ENSNFUG00015002989","CARD11","ENSG00000198286"
"ENSNFUG00015013866","LRRN2","ENSG00000170382"
"ENSNFUG00015021927","KLF14","ENSG00000266265"
"ENSNFUG00015005136","CDK11A","ENSG00000008128"
"ENSNFUG00015005136","CDK11B","ENSG00000248333"
"ENSNFUG00015007651","SPEGNB","ENSG00000286095"
"ENSNFUG00015006625","TIGIT","ENSG00000181847"
"ENSNFUG00015006625","NECTIN2","ENSG00000130202"
"ENSNFUG00015017709","MOBP","ENSG00000168314"
"ENSNFUG00015014918","DES","ENSG00000175084"
"ENSNFUG00015016590","SLC26A6","ENSG00000225697"
"ENSNFUG00015022039","TMED8","ENSG00000100580"
"ENSNFUG00015012862","ATG4B","ENSG00000168397"
"ENSNFUG00015016048","FBXW12","ENSG00000164049"
"ENSNFUG00015024300","AGAP2","ENSG00000135439"
"ENSNFUG00015010218","PSMD13","ENSG00000185627"
"ENSNFUG00015024607","IL17RE","ENSG00000163701"
"ENSNFUG00015008755","PIP5K1C","ENSG00000186111"
"ENSNFUG00015021556","TARS1","ENSG00000113407"
"ENSNFUG00015005537","SERPINF2","ENSG00000167711"
"ENSNFUG00015020641","NAB2","ENSG00000166886"
"ENSNFUG00015004887","KDM6B","ENSG00000132510"
"ENSNFUG00015008486","NQO2","ENSG00000124588"
"ENSNFUG00015001848","CEP170","ENSG00000143702"
"ENSNFUG00015008025","AP3B2","ENSG00000103723"
"ENSNFUG00015004469","INSYN1","ENSG00000205363"
"ENSNFUG00015022957","SLC9A3","ENSG00000066230"
"ENSNFUG00015013933","SLC35F5","ENSG00000115084"
"ENSNFUG00015022127","ASH1L","ENSG00000116539"
"ENSNFUG00015023522","KDELR2","ENSG00000136240"
"ENSNFUG00015014795","MAIP1","ENSG00000162972"
"ENSNFUG00015009108","SNORD38A","ENSG00000202031"
"ENSNFUG00015000145","SLC6A20","ENSG00000163817"
"ENSNFUG00015011950","EIF4EBP3","ENSG00000243056"
"ENSNFUG00015010866","BORCS6","ENSG00000196544"
"ENSNFUG00015009858","PDE1A","ENSG00000115252"
"ENSNFUG00015014025","SNCG","ENSG00000173267"
"ENSNFUG00015013861","COL12A1","ENSG00000111799"
"ENSNFUG00015016550","CACTIN","ENSG00000105298"
"ENSNFUG00015008781","RAB11B","ENSG00000185236"
"ENSNFUG00015006693","TIMM22","ENSG00000177370"
"ENSNFUG00015007656","CHAT","ENSG00000070748"
"ENSNFUG00015015333","TMEM198","ENSG00000188760"
"ENSNFUG00015012359","SLC41A1","ENSG00000133065"
"ENSNFUG00015007847","SLC22A7","ENSG00000137204"
"ENSNFUG00015011835","C17orf75","ENSG00000108666"
"ENSNFUG00015009895","RGS2","ENSG00000116741"
"ENSNFUG00015022259","SLC34A1","ENSG00000131183"
"ENSNFUG00015018508","ZBTB8A","ENSG00000160062"
"ENSNFUG00015002843","MDGA1","ENSG00000112139"
"ENSNFUG00015025093","CEP131","ENSG00000141577"
"ENSNFUG00015013962","OSBPL10","ENSG00000144645"
"ENSNFUG00015006700","WIPF1","ENSG00000115935"
"ENSNFUG00015007202","C1orf74","ENSG00000162757"
"ENSNFUG00015020315","P4HB","ENSG00000185624"
"ENSNFUG00015010138","CA11","ENSG00000063180"
"ENSNFUG00015018316","PIK3C2G","ENSG00000139144"
"ENSNFUG00015023646","PLBD2","ENSG00000151176"
"ENSNFUG00015021777","SIRT4","ENSG00000089163"
"ENSNFUG00015010820","LARP7","ENSG00000174720"
"ENSNFUG00015014423","RO60","ENSG00000116747"
"ENSNFUG00015001845","CASP2","ENSG00000106144"
"ENSNFUG00015008200","WNT11","ENSG00000085741"
"ENSNFUG00015020609","TMEM59","ENSG00000116209"
"ENSNFUG00015021274","ILDR2","ENSG00000143195"
"ENSNFUG00015009105","","ENSG00000201009"
"ENSNFUG00015009105","SNORD46","ENSG00000200913"
"ENSNFUG00015019284","SMN1","ENSG00000172062"
"ENSNFUG00015018887","UCN2","ENSG00000145040"
"ENSNFUG00015014798","NUPR1","ENSG00000176046"
"ENSNFUG00015014486","ABHD18","ENSG00000164074"
"ENSNFUG00015002037","DLX3","ENSG00000064195"
"ENSNFUG00015008026","ENC1","ENSG00000171617"
"ENSNFUG00015002297","TRAV7","ENSG00000211781"
"ENSNFUG00015002297","TRAV10","ENSG00000211784"
"ENSNFUG00015002297","TRAV13-1","ENSG00000211788"
"ENSNFUG00015002297","TRAV13-2","ENSG00000211791"
"ENSNFUG00015002297","TRAV17","ENSG00000211797"
"ENSNFUG00015002297","TRAV20","ENSG00000211800"
"ENSNFUG00015002297","TRAV21","ENSG00000211801"
"ENSNFUG00015002297","TRAV24","ENSG00000211805"
"ENSNFUG00015002297","TRAV26-1","ENSG00000211807"
"ENSNFUG00015002297","TRAV30","ENSG00000259092"
"ENSNFUG00015002297","TRAV26-2","ENSG00000211812"
"ENSNFUG00015002297","TRAV34","ENSG00000211813"
"ENSNFUG00015002297","TRAV36DV7","ENSG00000211815"
"ENSNFUG00015002297","TRAV38-1","ENSG00000211816"
"ENSNFUG00015002297","TRAV38-2DV8","ENSG00000211817"
"ENSNFUG00015004609","LAMTOR2","ENSG00000116586"
"ENSNFUG00015001390","NOTCH4","ENSG00000204301"
"ENSNFUG00015025002","ALPP","ENSG00000163283"
"ENSNFUG00015025002","ALPG","ENSG00000163286"
"ENSNFUG00015025002","ALPI","ENSG00000163295"
"ENSNFUG00015024889","HMX2","ENSG00000188816"
"ENSNFUG00015002719","LEMD3","ENSG00000174106"
"ENSNFUG00015017043","NCS1","ENSG00000107130"
"ENSNFUG00015007658","GJA8","ENSG00000121634"
"ENSNFUG00015002129","NSF","ENSG00000073969"
"ENSNFUG00015007435","PPP1R15B","ENSG00000158615"
"ENSNFUG00015021555","FAM111A","ENSG00000166801"
"ENSNFUG00015019177","MRPL35","ENSG00000132313"
"ENSNFUG00015009412","PNPLA6","ENSG00000032444"
"ENSNFUG00015022312","CADM2","ENSG00000175161"
"ENSNFUG00015018315","CACNA1H","ENSG00000196557"
"ENSNFUG00015017448","SNORD7","ENSG00000207297"
"ENSNFUG00015014631","SNORD59A","ENSG00000207031"
"ENSNFUG00015022864","MFSD2A","ENSG00000168389"
"ENSNFUG00015005861","HOXA1","ENSG00000105991"
"ENSNFUG00015014491","MCOLN1","ENSG00000090674"
"ENSNFUG00015019457","CENPN","ENSG00000166451"
"ENSNFUG00015014485","RTCA","ENSG00000137996"
"ENSNFUG00015014026","TMEM81","ENSG00000174529"
"ENSNFUG00015012163","MTLN","ENSG00000175701"
"ENSNFUG00015002024","GPS2","ENSG00000132522"
"ENSNFUG00015002361","H3C13","ENSG00000183598"
"ENSNFUG00015002361","H3C15","ENSG00000203852"
"ENSNFUG00015007438","NSL1","ENSG00000117697"
"ENSNFUG00015019624","STXBP3","ENSG00000116266"
"ENSNFUG00015020887","CACNA2D2","ENSG00000007402"
"ENSNFUG00015017167","AARSD1","ENSG00000266967"
"ENSNFUG00015017167","PTGES3L-AARSD1","ENSG00000108825"
"ENSNFUG00015019571","TAL1","ENSG00000162367"
"ENSNFUG00015006621","APPBP2","ENSG00000062725"
"ENSNFUG00015023243","RAD9B","ENSG00000151164"
"ENSNFUG00015007062","CHFR","ENSG00000072609"
"ENSNFUG00015025364","LSG1","ENSG00000041802"
"ENSNFUG00015025021","RXRG","ENSG00000143171"
"ENSNFUG00015021595","RPL11","ENSG00000142676"
"ENSNFUG00015014083","TDRD6","ENSG00000180113"
"ENSNFUG00015025176","ELOVL1","ENSG00000066322"
"ENSNFUG00015020316","DNM2","ENSG00000079805"
"ENSNFUG00015012389","DHRS7C","ENSG00000184544"
"ENSNFUG00015007738","CNTN2","ENSG00000184144"
"ENSNFUG00015002320","NACC1","ENSG00000160877"
"ENSNFUG00015009888","RGS13","ENSG00000127074"
"ENSNFUG00015004549","TPH1","ENSG00000129167"
"ENSNFUG00015025060","OXLD1","ENSG00000204237"
"ENSNFUG00015023508","CLN8","ENSG00000182372"
"ENSNFUG00015023508","","ENSG00000283239"
"ENSNFUG00015005215","TOMM7","ENSG00000196683"
"ENSNFUG00015016854","C16orf89","ENSG00000153446"
"ENSNFUG00015019917","TFEB","ENSG00000112561"
"ENSNFUG00015008788","DR1","ENSG00000117505"
"ENSNFUG00015013579","IFT46","ENSG00000118096"
"ENSNFUG00015009712","BRINP2","ENSG00000198797"
"ENSNFUG00015014002","LDB3","ENSG00000122367"
"ENSNFUG00015005678","HYAL4","ENSG00000106302"
"ENSNFUG00015011963","MRPL21","ENSG00000197345"
"ENSNFUG00015002454","CACNA1A","ENSG00000141837"
"ENSNFUG00015005613","IDH2","ENSG00000182054"
"ENSNFUG00015024943","OGG1","ENSG00000114026"
"ENSNFUG00015008812","ZNF648","ENSG00000179930"
"ENSNFUG00015014785","ADPRS","ENSG00000116863"
"ENSNFUG00015010211","DDR2","ENSG00000162733"
"ENSNFUG00015016563","LOX","ENSG00000113083"
"ENSNFUG00015013676","SLC35D3","ENSG00000182747"
"ENSNFUG00015008539","AGRN","ENSG00000188157"
"ENSNFUG00015006683","SNCAIP","ENSG00000064692"
"ENSNFUG00015005900","GFPT1","ENSG00000198380"
"ENSNFUG00015011244","SLC19A2","ENSG00000117479"
"ENSNFUG00015014364","EME1","ENSG00000154920"
"ENSNFUG00015000109","RNF146","ENSG00000118518"
"ENSNFUG00015023505","PLEKHG7","ENSG00000187510"
"ENSNFUG00015005135","CASP4","ENSG00000196954"
"ENSNFUG00015005135","CASP5","ENSG00000137757"
"ENSNFUG00015005135","CASP1","ENSG00000137752"
"ENSNFUG00015018522","SEMA6C","ENSG00000143434"
"ENSNFUG00015001737","FILIP1L","ENSG00000168386"
"ENSNFUG00015001234","KIF7","ENSG00000166813"
"ENSNFUG00015014788","RAB6B","ENSG00000154917"
"ENSNFUG00015019219","DKK3","ENSG00000050165"
"ENSNFUG00015006031","DSTYK","ENSG00000133059"
"ENSNFUG00015001942","CCDC149","ENSG00000181982"
"ENSNFUG00015015510","","ENSG00000288208"
"ENSNFUG00015015510","MUTYH","ENSG00000132781"
"ENSNFUG00015015145","ACOT11","ENSG00000162390"
"ENSNFUG00015002634","RND3","ENSG00000115963"
"ENSNFUG00015020326","ZEB1","ENSG00000148516"
"ENSNFUG00015024745","SPNS2","ENSG00000183018"
"ENSNFUG00015004877","KDM1A","ENSG00000004487"
"ENSNFUG00015020383","CYB561D2","ENSG00000114395"
"ENSNFUG00015025151","TIFA","ENSG00000145365"
"ENSNFUG00015007962","TMEM65","ENSG00000164983"
"ENSNFUG00015002014","GPR137","ENSG00000173264"
"ENSNFUG00015014016","CTTN","ENSG00000085733"
"ENSNFUG00015005062","ACBD3","ENSG00000182827"
"ENSNFUG00015016338","PPIF","ENSG00000108179"
"ENSNFUG00015006936","ABCB10","ENSG00000135776"
"ENSNFUG00015005698","WASL","ENSG00000106299"
"ENSNFUG00015012222","MINK1","ENSG00000141503"
"ENSNFUG00015005655","PANK1","ENSG00000152782"
"ENSNFUG00015018325","MFSD14B","ENSG00000148110"
"ENSNFUG00015022322","AHDC1","ENSG00000126705"
"ENSNFUG00015008196","TPR","ENSG00000047410"
"ENSNFUG00015005304","PI4K2B","ENSG00000038210"
"ENSNFUG00015009972","NDUFV1","ENSG00000167792"
"ENSNFUG00015011601","CSNK2B","ENSG00000204435"
"ENSNFUG00015012201","CPNE3","ENSG00000085719"
"ENSNFUG00015017943","SLCO1C1","ENSG00000139155"
"ENSNFUG00015002059","PHF23","ENSG00000040633"
"ENSNFUG00015012947","RBM34","ENSG00000188739"
"ENSNFUG00015005033","LGR6","ENSG00000133067"
"ENSNFUG00015000746","TMEM134","ENSG00000172663"
"ENSNFUG00015001459","GOSR1","ENSG00000108587"
"ENSNFUG00015002194","CORO1B","ENSG00000172725"
"ENSNFUG00015003824","BPTF","ENSG00000171634"
"ENSNFUG00015020360","RAD52","ENSG00000002016"
"ENSNFUG00015008983","POMZP3","ENSG00000146707"
"ENSNFUG00015022684","SLC16A4","ENSG00000168679"
"ENSNFUG00015011546","MSC","ENSG00000178860"
"ENSNFUG00015005681","AP2A2","ENSG00000183020"
"ENSNFUG00015014476","LLGL2","ENSG00000073350"
"ENSNFUG00015007933","ESRRG","ENSG00000196482"
"ENSNFUG00015018328","GORAB","ENSG00000120370"
"ENSNFUG00015003446","ILDR2","ENSG00000143195"
"ENSNFUG00015010736","SFSWAP","ENSG00000061936"
"ENSNFUG00015008016","WARS2","ENSG00000116874"
"ENSNFUG00015007135","TMCO4","ENSG00000162542"
"ENSNFUG00015019229","PIGM","ENSG00000143315"
"ENSNFUG00015012480","SLC39A14","ENSG00000104635"
"ENSNFUG00015008191","SLC35E2B","ENSG00000189339"
"ENSNFUG00015007218","KCNH7","ENSG00000184611"
"ENSNFUG00015002277","ADGRL3","ENSG00000150471"
"ENSNFUG00015005735","HACD1","ENSG00000165996"
"ENSNFUG00015008185","SLC25A45","ENSG00000162241"
"ENSNFUG00015008557","ST6GAL1","ENSG00000073849"
"ENSNFUG00015017145","FHDC1","ENSG00000137460"
"ENSNFUG00015014822","PYY","ENSG00000131096"
"ENSNFUG00015011292","ZFYVE9","ENSG00000157077"
"ENSNFUG00015016829","ABHD6","ENSG00000163686"
"ENSNFUG00015014011","CSNK1A1","ENSG00000113712"
"ENSNFUG00015021578","LRRC8A","ENSG00000136802"
"ENSNFUG00015011509","PUS1","ENSG00000177192"
"ENSNFUG00015025016","MLH1","ENSG00000076242"
"ENSNFUG00015016704","TPP1","ENSG00000166340"
"ENSNFUG00015025156","ALPK1","ENSG00000073331"
"ENSNFUG00015007866","PRKAB1","ENSG00000111725"
"ENSNFUG00015021513","QRICH2","ENSG00000129646"
"ENSNFUG00015020321","CDC42","ENSG00000070831"
"ENSNFUG00015000446","PCTP","ENSG00000141179"
"ENSNFUG00015018353","DHRS7C","ENSG00000184544"
"ENSNFUG00015010731","GRK7","ENSG00000114124"
"ENSNFUG00015008822","GLUL","ENSG00000135821"
"ENSNFUG00015024043","SCN8A","ENSG00000196876"
"ENSNFUG00015012463","HOXA11","ENSG00000005073"
"ENSNFUG00015010202","FAM222A","ENSG00000139438"
"ENSNFUG00015024561","EIF4G2","ENSG00000110321"
"ENSNFUG00015013283","AZIN1","ENSG00000155096"
"ENSNFUG00015016909","DPH2","ENSG00000132768"
"ENSNFUG00015025476","LHX4","ENSG00000121454"
"ENSNFUG00015008188","ATF5","ENSG00000169136"
"ENSNFUG00015009749","FGF8","ENSG00000107831"
"ENSNFUG00015015566","NUMBL","ENSG00000105245"
"ENSNFUG00015000741","EIF2B4","ENSG00000115211"
"ENSNFUG00015002617","ARHGAP20","ENSG00000137727"
"ENSNFUG00015004393","SLC22A17","ENSG00000092096"
"ENSNFUG00015018839","GLYCTK","ENSG00000168237"
"ENSNFUG00015017148","MFN2","ENSG00000116688"
"ENSNFUG00015012652","CFAP57","ENSG00000243710"
"ENSNFUG00015013691","IGFLR1","ENSG00000126246"
"ENSNFUG00015004204","SDHA","ENSG00000073578"
"ENSNFUG00015004204","","ENSG00000286001"
"ENSNFUG00015022306","HDGF","ENSG00000143321"
"ENSNFUG00015015748","PER3","ENSG00000049246"
"ENSNFUG00015025198","FAM126B","ENSG00000155744"
"ENSNFUG00015016067","ORAI2","ENSG00000160991"
"ENSNFUG00015007865","TMEM9","ENSG00000116857"
"ENSNFUG00015020512","TATDN1","ENSG00000147687"
"ENSNFUG00015006162","PER2","ENSG00000132326"
"ENSNFUG00015015746","ERAL1","ENSG00000132591"
"ENSNFUG00015010033","MIER1","ENSG00000198160"
"ENSNFUG00015011761","SRRT","ENSG00000087087"
"ENSNFUG00015022279","DCAF7","ENSG00000136485"
"ENSNFUG00015011420","LIMD2","ENSG00000136490"
"ENSNFUG00015012208","EED","ENSG00000074266"
"ENSNFUG00015002089","HOXA9","ENSG00000078399"
"ENSNFUG00015002089","","ENSG00000257184"
"ENSNFUG00015009620","FETUB","ENSG00000090512"
"ENSNFUG00015009620","HRG","ENSG00000113905"
"ENSNFUG00015022308","HDGF","ENSG00000143321"
"ENSNFUG00015025413","NDUFB5","ENSG00000136521"
"ENSNFUG00015025413","","ENSG00000288698"
"ENSNFUG00015018064","MAN1C1","ENSG00000117643"
"ENSNFUG00015012750","TRAPPC5","ENSG00000181029"
"ENSNFUG00015014775","ANPEP","ENSG00000166825"
"ENSNFUG00015023407","RAC1","ENSG00000136238"
"ENSNFUG00015000043","CASP3","ENSG00000164305"
"ENSNFUG00015022516","PTEN","ENSG00000171862"
"ENSNFUG00015010658","RALGPS2","ENSG00000116191"
"ENSNFUG00015021757","PURA","ENSG00000185129"
"ENSNFUG00015014123","PRPF31","ENSG00000105618"
"ENSNFUG00015024446","HDAC7","ENSG00000061273"
"ENSNFUG00015007868","C1QL4","ENSG00000186897"
"ENSNFUG00015004064","COG8","ENSG00000213380"
"ENSNFUG00015004064","","ENSG00000272617"
"ENSNFUG00015004064","","ENSG00000260371"
"ENSNFUG00015025195","NASP","ENSG00000132780"
"ENSNFUG00015007579","PARG","ENSG00000227345"
"ENSNFUG00015011466","CALCOCO2","ENSG00000136436"
"ENSNFUG00015008775","COG4","ENSG00000103051"
"ENSNFUG00015014186","TNR","ENSG00000116147"
"ENSNFUG00015025073","NMUR1","ENSG00000171596"
"ENSNFUG00015013686","NTN1","ENSG00000065320"
"ENSNFUG00015019523","MTF2","ENSG00000143033"
"ENSNFUG00015024824","COG2","ENSG00000135775"
"ENSNFUG00015023325","UGP2","ENSG00000169764"
"ENSNFUG00015017300","STX6","ENSG00000135823"
"ENSNFUG00015022434","MANEAL","ENSG00000185090"
"ENSNFUG00015005431","ANKRD44","ENSG00000065413"
"ENSNFUG00015022694","AKR7A2","ENSG00000053371"
"ENSNFUG00015021219","CHST10","ENSG00000115526"
"ENSNFUG00015024709","SPPL2B","ENSG00000005206"
"ENSNFUG00015012790","CCNJL","ENSG00000135083"
"ENSNFUG00015011319","ARHGEF15","ENSG00000198844"
"ENSNFUG00015021303","CEP97","ENSG00000182504"
"ENSNFUG00015010655","CNTNAP5","ENSG00000155052"
"ENSNFUG00015012603","AP5B1","ENSG00000254470"
"ENSNFUG00015025475","LHX4","ENSG00000121454"
"ENSNFUG00015010062","SLC1A7","ENSG00000162383"
"ENSNFUG00015017607","CYP27A1","ENSG00000135929"
"ENSNFUG00015022977","HDAC5","ENSG00000108840"
"ENSNFUG00015017004","GADL1","ENSG00000144644"
"ENSNFUG00015008073","SYT6","ENSG00000134207"
"ENSNFUG00015001984","TRAPPC6A","ENSG00000007255"
"ENSNFUG00015024409","GAD1","ENSG00000128683"
"ENSNFUG00015005599","SRSF2","ENSG00000161547"
"ENSNFUG00015005599","SRSF8","ENSG00000263465"
"ENSNFUG00015000566","NUDT1","ENSG00000106268"
"ENSNFUG00015014413","GLS","ENSG00000115419"
"ENSNFUG00015022237","RHO","ENSG00000163914"
"ENSNFUG00015018326","SMARCAD1","ENSG00000163104"
"ENSNFUG00015013438","NUF2","ENSG00000143228"
"ENSNFUG00015000748","ENO2","ENSG00000111674"
"ENSNFUG00015012170","GSDMD","ENSG00000104518"
"ENSNFUG00015012170","PJVK","ENSG00000204311"
"ENSNFUG00015012170","GSDMB","ENSG00000073605"
"ENSNFUG00015023839","PRPF40A","ENSG00000196504"
"ENSNFUG00015014015","PRKAG3","ENSG00000115592"
"ENSNFUG00015000669","LBX1","ENSG00000138136"
"ENSNFUG00015000669","LBX2","ENSG00000179528"
"ENSNFUG00015011545","MFF","ENSG00000168958"
